REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/02/16 15:00:00,6662.16,60.49,TRADE
VIC1,2026/02/16 15:05:00,6786.27,91,TRADE
VIC1,2026/02/16 15:10:00,6817.83,66.96,TRADE
VIC1,2026/02/16 15:15:00,6869.62,65.56,TRADE
VIC1,2026/02/16 15:20:00,6872.89,66.62,TRADE
VIC1,2026/02/16 15:25:00,6996.73,67,TRADE
VIC1,2026/02/16 15:30:00,7095.71,126.48,TRADE
VIC1,2026/02/16 15:35:00,7092.87,129.32,TRADE
VIC1,2026/02/16 15:40:00,7130.45,126.68,TRADE
VIC1,2026/02/16 15:45:00,7219.61,126.64,TRADE
VIC1,2026/02/16 15:50:00,7280.32,167.67,TRADE
VIC1,2026/02/16 15:55:00,7273.14,167.67,TRADE
VIC1,2026/02/16 16:00:00,7332.64,167.67,TRADE
VIC1,2026/02/16 16:05:00,7381.95,198.69,TRADE
VIC1,2026/02/16 16:10:00,7498.75,167.67,TRADE
VIC1,2026/02/16 16:15:00,7493.24,167.67,TRADE
VIC1,2026/02/16 16:20:00,7598.05,139.69,TRADE
VIC1,2026/02/16 16:25:00,7758.88,162.37,TRADE
VIC1,2026/02/16 16:30:00,7804.4,167.67,TRADE
VIC1,2026/02/16 16:35:00,7878.3,166.63,TRADE
VIC1,2026/02/16 16:40:00,7927.34,126.48,TRADE
VIC1,2026/02/16 16:45:00,8085.78,162.29,TRADE
VIC1,2026/02/16 16:50:00,8101.59,162.66,TRADE
VIC1,2026/02/16 16:55:00,8193.36,162.29,TRADE
VIC1,2026/02/16 17:00:00,8316.12,162.29,TRADE
VIC1,2026/02/16 17:05:00,8290.35,122.26,TRADE
VIC1,2026/02/16 17:10:00,8307.23,123.05,TRADE
VIC1,2026/02/16 17:15:00,8445.35,126.48,TRADE
VIC1,2026/02/16 17:20:00,8428.58,122.02,TRADE
VIC1,2026/02/16 17:25:00,8510.95,167.67,TRADE
VIC1,2026/02/16 17:30:00,8415.78,223.44,TRADE
VIC1,2026/02/16 17:35:00,8483.24,139.69,TRADE
VIC1,2026/02/16 17:40:00,8574.64,139.69,TRADE
VIC1,2026/02/16 17:45:00,8667.68,126.48,TRADE
VIC1,2026/02/16 17:50:00,8665.16,167.67,TRADE
VIC1,2026/02/16 17:55:00,8695,139.69,TRADE
VIC1,2026/02/16 18:00:00,8751.19,125.44,TRADE
VIC1,2026/02/16 18:05:00,8765.14,135.50,TRADE
VIC1,2026/02/16 18:10:00,8786.93,139.69,TRADE
VIC1,2026/02/16 18:15:00,8655.88,167.67,TRADE
VIC1,2026/02/16 18:20:00,8635.01,135.79,TRADE
VIC1,2026/02/16 18:25:00,8657.21,137.15,TRADE
VIC1,2026/02/16 18:30:00,8678.38,139.69,TRADE
VIC1,2026/02/16 18:35:00,8645.59,136.65,TRADE
VIC1,2026/02/16 18:40:00,8616.33,126.48,TRADE
VIC1,2026/02/16 18:45:00,8576.33,125.44,TRADE
VIC1,2026/02/16 18:50:00,8557.59,126.48,TRADE
VIC1,2026/02/16 18:55:00,8570.64,134.05,TRADE
VIC1,2026/02/16 19:00:00,8489.39,135.31,TRADE
VIC1,2026/02/16 19:05:00,8492.15,162.74,TRADE
VIC1,2026/02/16 19:10:00,8412.96,139.69,TRADE
VIC1,2026/02/16 19:15:00,8314.03,144.88,TRADE
VIC1,2026/02/16 19:20:00,8278.83,155.33,TRADE
VIC1,2026/02/16 19:25:00,8115.8,126.48,TRADE
VIC1,2026/02/16 19:30:00,8078,119.48,TRADE
VIC1,2026/02/16 19:35:00,8084.3,125.44,TRADE
VIC1,2026/02/16 19:40:00,8086.88,122.02,TRADE
VIC1,2026/02/16 19:45:00,8001.66,139.69,TRADE
VIC1,2026/02/16 19:50:00,7992.51,144.18,TRADE
VIC1,2026/02/16 19:55:00,7917.9,139.69,TRADE
VIC1,2026/02/16 20:00:00,7872.6,117.67,TRADE
VIC1,2026/02/16 20:05:00,7839.52,118.63,TRADE
VIC1,2026/02/16 20:10:00,7770.62,167.67,TRADE
VIC1,2026/02/16 20:15:00,7554.29,104.03,TRADE
VIC1,2026/02/16 20:20:00,7511.86,118.63,TRADE
VIC1,2026/02/16 20:25:00,7480.85,117.72,TRADE
VIC1,2026/02/16 20:30:00,7494.86,89.05,TRADE
VIC1,2026/02/16 20:35:00,7419.73,104.99,TRADE
VIC1,2026/02/16 20:40:00,7278.43,118.63,TRADE
VIC1,2026/02/16 20:45:00,7287,103.69,TRADE
VIC1,2026/02/16 20:50:00,7227.49,87.42,TRADE
VIC1,2026/02/16 20:55:00,7041.89,80.99,TRADE
VIC1,2026/02/16 21:00:00,7038.18,73.65,TRADE
VIC1,2026/02/16 21:05:00,6942.42,79.72,TRADE
VIC1,2026/02/16 21:10:00,6792.22,79.72,TRADE
VIC1,2026/02/16 21:15:00,6775.95,78.15,TRADE
VIC1,2026/02/16 21:20:00,6684.29,68.69,TRADE
VIC1,2026/02/16 21:25:00,6648.58,70.93,TRADE
VIC1,2026/02/16 21:30:00,6559.49,58.50,TRADE
VIC1,2026/02/16 21:35:00,6474.07,60.38,TRADE
VIC1,2026/02/16 21:40:00,6408.21,59.90,TRADE
VIC1,2026/02/16 21:45:00,6333.5,56.50,TRADE
VIC1,2026/02/16 21:50:00,6195.41,56.50,TRADE
VIC1,2026/02/16 21:55:00,6120.25,53.58,TRADE
VIC1,2026/02/16 22:00:00,6099.02,48.61,TRADE
VIC1,2026/02/16 22:05:00,6011.95,56.22,TRADE
VIC1,2026/02/16 22:10:00,6001.99,56.50,TRADE
VIC1,2026/02/16 22:15:00,6024.62,51.29,TRADE
VIC1,2026/02/16 22:20:00,5883.05,35.94,TRADE
VIC1,2026/02/16 22:25:00,5859.29,35.94,TRADE
VIC1,2026/02/16 22:30:00,5891.83,12.71,TRADE
VIC1,2026/02/16 22:35:00,5824.09,12.71,TRADE
VIC1,2026/02/16 22:40:00,5792.75,12.71,TRADE
VIC1,2026/02/16 22:45:00,5667.83,0.01,TRADE
VIC1,2026/02/16 22:50:00,5669.91,9.04,TRADE
VIC1,2026/02/16 22:55:00,5599.09,8.95,TRADE
VIC1,2026/02/16 23:00:00,5507.42,0.01,TRADE
VIC1,2026/02/16 23:05:00,5518.37,9.04,TRADE
VIC1,2026/02/16 23:10:00,5603.91,8.95,TRADE
VIC1,2026/02/16 23:15:00,5656.66,8.95,TRADE
VIC1,2026/02/16 23:20:00,5653.19,8.95,TRADE
VIC1,2026/02/16 23:25:00,5644.02,8.95,TRADE
VIC1,2026/02/16 23:30:00,5642.74,8.95,TRADE
VIC1,2026/02/16 23:35:00,5625.63,9.67,TRADE
VIC1,2026/02/16 23:40:00,5536.91,6.75,TRADE
VIC1,2026/02/16 23:45:00,5521.47,8.26,TRADE
VIC1,2026/02/16 23:50:00,5424.36,1.26,TRADE
VIC1,2026/02/16 23:55:00,5293.46,1.86,TRADE
VIC1,2026/02/17 00:00:00,5251.14,0.01,TRADE
VIC1,2026/02/17 00:05:00,5286.77,8.95,TRADE
VIC1,2026/02/17 00:10:00,5231.14,1.12,TRADE
VIC1,2026/02/17 00:15:00,5106.31,8.95,TRADE
VIC1,2026/02/17 00:20:00,5122.23,12.71,TRADE
VIC1,2026/02/17 00:25:00,5080.75,11.79,TRADE
VIC1,2026/02/17 00:30:00,5049.72,8.95,TRADE
VIC1,2026/02/17 00:35:00,5039.86,8.95,TRADE
VIC1,2026/02/17 00:40:00,4950.46,4.36,TRADE
VIC1,2026/02/17 00:45:00,4903.67,1.43,TRADE
VIC1,2026/02/17 00:50:00,4938.07,1.43,TRADE
VIC1,2026/02/17 00:55:00,4943.13,1.03,TRADE
VIC1,2026/02/17 01:00:00,4862.86,-0.10,TRADE
VIC1,2026/02/17 01:05:00,4914.87,0,TRADE
VIC1,2026/02/17 01:10:00,4919.24,0.67,TRADE
VIC1,2026/02/17 01:15:00,4881.28,0,TRADE
VIC1,2026/02/17 01:20:00,4846.45,-0.10,TRADE
VIC1,2026/02/17 01:25:00,4765.95,-0.10,TRADE
VIC1,2026/02/17 01:30:00,4789.37,-0.10,TRADE
VIC1,2026/02/17 01:35:00,4815.73,0,TRADE
VIC1,2026/02/17 01:40:00,4756.64,0,TRADE
VIC1,2026/02/17 01:45:00,4672.41,0,TRADE
VIC1,2026/02/17 01:50:00,4736.59,0,TRADE
VIC1,2026/02/17 01:55:00,4720.67,-0.10,TRADE
VIC1,2026/02/17 02:00:00,4697.44,-0.10,TRADE
VIC1,2026/02/17 02:05:00,4619.91,-0.10,TRADE
VIC1,2026/02/17 02:10:00,4606.69,-0.10,TRADE
VIC1,2026/02/17 02:15:00,4645.37,-0.10,TRADE
VIC1,2026/02/17 02:20:00,4592.21,-0.10,TRADE
VIC1,2026/02/17 02:25:00,4635.73,-0.10,TRADE
VIC1,2026/02/17 02:30:00,4626.96,-0.10,TRADE
VIC1,2026/02/17 02:35:00,4558.29,-0.10,TRADE
VIC1,2026/02/17 02:40:00,4639.08,-0.10,TRADE
VIC1,2026/02/17 02:45:00,4613.46,-0.10,TRADE
VIC1,2026/02/17 02:50:00,4633.09,-0.10,TRADE
VIC1,2026/02/17 02:55:00,4551.14,-1.06,TRADE
VIC1,2026/02/17 03:00:00,4529.13,-3.20,TRADE
VIC1,2026/02/17 03:05:00,4539.37,-3.20,TRADE
VIC1,2026/02/17 03:10:00,4566.18,-3.20,TRADE
VIC1,2026/02/17 03:15:00,4578.42,-3.20,TRADE
VIC1,2026/02/17 03:20:00,4573.94,-3.20,TRADE
VIC1,2026/02/17 03:25:00,4615.93,-3.20,TRADE
VIC1,2026/02/17 03:30:00,4590.23,-4.08,TRADE
VIC1,2026/02/17 03:35:00,4574.05,-4.08,TRADE
VIC1,2026/02/17 03:40:00,4630.09,-1.08,TRADE
VIC1,2026/02/17 03:45:00,4590.37,-3.20,TRADE
VIC1,2026/02/17 03:50:00,4608.23,-4.10,TRADE
VIC1,2026/02/17 03:55:00,4619.04,-4.56,TRADE
VIC1,2026/02/17 04:00:00,4607.57,-4.56,TRADE
VIC1,2026/02/17 04:05:00,4616.29,-4.07,TRADE
VIC1,2026/02/17 04:10:00,4684.77,-3.20,TRADE
VIC1,2026/02/17 04:15:00,4717.52,-3.20,TRADE
VIC1,2026/02/17 04:20:00,4785.65,-1.06,TRADE
VIC1,2026/02/17 04:25:00,4814.39,-0.10,TRADE
VIC1,2026/02/17 04:30:00,4849.14,-0.10,TRADE
VIC1,2026/02/17 04:35:00,4860.85,-0.10,TRADE
VIC1,2026/02/17 04:40:00,4807.11,-0.10,TRADE
VIC1,2026/02/17 04:45:00,4813.72,-0.10,TRADE
VIC1,2026/02/17 04:50:00,4827.11,-0.10,TRADE
VIC1,2026/02/17 04:55:00,4934.96,-0.10,TRADE
VIC1,2026/02/17 05:00:00,4991.98,-0.10,TRADE
VIC1,2026/02/17 05:05:00,5019.47,-0.10,TRADE
VIC1,2026/02/17 05:10:00,5128.44,-0.10,TRADE
VIC1,2026/02/17 05:15:00,5165.78,-0.10,TRADE
VIC1,2026/02/17 05:20:00,5242.5,0,TRADE
VIC1,2026/02/17 05:25:00,5255.73,0.01,TRADE
VIC1,2026/02/17 05:30:00,5276.69,0.01,TRADE
VIC1,2026/02/17 05:35:00,5349.01,8.88,TRADE
VIC1,2026/02/17 05:40:00,5462.29,8.95,TRADE
VIC1,2026/02/17 05:45:00,5540.19,8.95,TRADE
VIC1,2026/02/17 05:50:00,5473.07,8.95,TRADE
VIC1,2026/02/17 05:55:00,5559.55,12.71,TRADE
VIC1,2026/02/17 06:00:00,5611.39,8.95,TRADE
VIC1,2026/02/17 06:05:00,5621.88,8.95,TRADE
VIC1,2026/02/17 06:10:00,5706.68,8.95,TRADE
VIC1,2026/02/17 06:15:00,5674.28,12.71,TRADE
VIC1,2026/02/17 06:20:00,5719.36,12.71,TRADE
VIC1,2026/02/17 06:25:00,5801.21,12.71,TRADE
VIC1,2026/02/17 06:30:00,5845.51,12.71,TRADE
VIC1,2026/02/17 06:35:00,5822.26,12.71,TRADE
VIC1,2026/02/17 06:40:00,5858.94,12.71,TRADE
VIC1,2026/02/17 06:45:00,5835.91,12.71,TRADE
VIC1,2026/02/17 06:50:00,5808.2,1.73,TRADE
VIC1,2026/02/17 06:55:00,5738.67,0.99,TRADE
VIC1,2026/02/17 07:00:00,5593.88,0.01,TRADE
VIC1,2026/02/17 07:05:00,5626.5,-0.10,TRADE
VIC1,2026/02/17 07:10:00,5550.11,-0.10,TRADE
VIC1,2026/02/17 07:15:00,5661.13,-0.10,TRADE
VIC1,2026/02/17 07:20:00,5643.92,-0.10,TRADE
VIC1,2026/02/17 07:25:00,5583.64,-1.75,TRADE
VIC1,2026/02/17 07:30:00,5520.42,-4.11,TRADE
VIC1,2026/02/17 07:35:00,5506.84,-0.96,TRADE
VIC1,2026/02/17 07:40:00,5472.38,-3.20,TRADE
VIC1,2026/02/17 07:45:00,5480.45,-3.20,TRADE
VIC1,2026/02/17 07:50:00,5385.45,-3.20,TRADE
VIC1,2026/02/17 07:55:00,5394.84,-4.19,TRADE
VIC1,2026/02/17 08:00:00,5455.33,-4.11,TRADE
VIC1,2026/02/17 08:05:00,5454.16,-3.82,TRADE
VIC1,2026/02/17 08:10:00,5423.7,-4.25,TRADE
VIC1,2026/02/17 08:15:00,5406.47,-4.56,TRADE
VIC1,2026/02/17 08:20:00,5409.61,-4.11,TRADE
VIC1,2026/02/17 08:25:00,5371.07,-4.11,TRADE
VIC1,2026/02/17 08:30:00,5285.27,-3.74,TRADE
VIC1,2026/02/17 08:35:00,5209,-0.10,TRADE
VIC1,2026/02/17 08:40:00,5197.06,-3.20,TRADE
VIC1,2026/02/17 08:45:00,5221,-3.20,TRADE
VIC1,2026/02/17 08:50:00,5213.59,-3.85,TRADE
VIC1,2026/02/17 08:55:00,5133.17,-4.45,TRADE
VIC1,2026/02/17 09:00:00,5149.68,-4.45,TRADE
VIC1,2026/02/17 09:05:00,5089.9,-4.56,TRADE
VIC1,2026/02/17 09:10:00,5124.57,-4.45,TRADE
VIC1,2026/02/17 09:15:00,5030.73,-4.56,TRADE
VIC1,2026/02/17 09:20:00,4969.05,-4.63,TRADE
VIC1,2026/02/17 09:25:00,4987.91,-6.01,TRADE
VIC1,2026/02/17 09:30:00,4952.77,-6.50,TRADE
VIC1,2026/02/17 09:35:00,4924.45,-5.18,TRADE
VIC1,2026/02/17 09:40:00,4996.56,-5.12,TRADE
VIC1,2026/02/17 09:45:00,5000.43,-4.63,TRADE
VIC1,2026/02/17 09:50:00,4976.31,-4.63,TRADE
VIC1,2026/02/17 09:55:00,4926.7,-4.63,TRADE
VIC1,2026/02/17 10:00:00,4924.36,-4.63,TRADE
VIC1,2026/02/17 10:05:00,4948.45,-4.56,TRADE
VIC1,2026/02/17 10:10:00,5047.23,-3.20,TRADE
VIC1,2026/02/17 10:15:00,5067.04,-4.63,TRADE
VIC1,2026/02/17 10:20:00,4997.21,-3.20,TRADE
VIC1,2026/02/17 10:25:00,5091.63,-4.63,TRADE
VIC1,2026/02/17 10:30:00,5151.99,-4.56,TRADE
VIC1,2026/02/17 10:35:00,5182.46,-3.77,TRADE
VIC1,2026/02/17 10:40:00,5164.16,-4.45,TRADE
VIC1,2026/02/17 10:45:00,5168.01,-4.63,TRADE
VIC1,2026/02/17 10:50:00,5156.92,-3.56,TRADE
VIC1,2026/02/17 10:55:00,5139.27,-4.56,TRADE
VIC1,2026/02/17 11:00:00,5116.73,-4.25,TRADE
VIC1,2026/02/17 11:05:00,5124.11,-3.57,TRADE
VIC1,2026/02/17 11:10:00,5187.05,-3.74,TRADE
VIC1,2026/02/17 11:15:00,5263.79,-3.74,TRADE
VIC1,2026/02/17 11:20:00,5320.92,-4.56,TRADE
VIC1,2026/02/17 11:25:00,5385.16,-3.91,TRADE
VIC1,2026/02/17 11:30:00,5376.72,-4.56,TRADE
VIC1,2026/02/17 11:35:00,5265.89,-4.25,TRADE
VIC1,2026/02/17 11:40:00,5259.55,-3.77,TRADE
VIC1,2026/02/17 11:45:00,5375.31,-0.10,TRADE
VIC1,2026/02/17 11:50:00,5426.05,-0.10,TRADE
VIC1,2026/02/17 11:55:00,5479.43,-3.20,TRADE
VIC1,2026/02/17 12:00:00,5473.74,-3.75,TRADE
VIC1,2026/02/17 12:05:00,5580.76,-0.10,TRADE
VIC1,2026/02/17 12:10:00,5648.35,4.10,TRADE
VIC1,2026/02/17 12:15:00,5712.1,9.21,TRADE
VIC1,2026/02/17 12:20:00,5752.95,35.22,TRADE
VIC1,2026/02/17 12:25:00,5830.16,186.08,TRADE
VIC1,2026/02/17 12:30:00,5988.98,185.88,TRADE
VIC1,2026/02/17 12:35:00,6078.74,104.03,TRADE
VIC1,2026/02/17 12:40:00,6221.27,104.03,TRADE
VIC1,2026/02/17 12:45:00,6175.23,-49.69,TRADE
VIC1,2026/02/17 12:50:00,6324.64,178.57,TRADE
VIC1,2026/02/17 12:55:00,6216.75,19.18,TRADE
VIC1,2026/02/17 13:00:00,6367.05,85.09,TRADE
VIC1,2026/02/17 13:05:00,6248.7,-110.31,TRADE
VIC1,2026/02/17 13:10:00,6454.05,12.71,TRADE
VIC1,2026/02/17 13:15:00,6327.09,48.14,TRADE
VIC1,2026/02/17 13:20:00,6384.5,198.92,TRADE
VIC1,2026/02/17 13:25:00,6452.48,184.12,TRADE
VIC1,2026/02/17 13:30:00,6484.49,105.06,TRADE
VIC1,2026/02/17 13:35:00,6518.35,191.68,TRADE
VIC1,2026/02/17 13:40:00,6438.91,12.71,TRADE
VIC1,2026/02/17 13:45:00,6578.08,19.18,TRADE
VIC1,2026/02/17 13:50:00,6751.26,216.06,TRADE
VIC1,2026/02/17 13:55:00,6894.07,104.03,TRADE
VIC1,2026/02/17 14:00:00,6926.61,104.03,TRADE
VIC1,2026/02/17 14:05:00,7058.14,211.12,TRADE
VIC1,2026/02/17 14:10:00,7172.2,132.89,TRADE
VIC1,2026/02/17 14:15:00,7391.07,170.44,TRADE
VIC1,2026/02/17 14:20:00,7469.83,12.71,TRADE
VIC1,2026/02/17 14:25:00,7523.4,151.98,TRADE
VIC1,2026/02/17 14:30:00,7688.12,223.13,TRADE
VIC1,2026/02/17 14:35:00,7774.21,229.08,TRADE
VIC1,2026/02/17 14:40:00,7919.78,217.74,TRADE
VIC1,2026/02/17 14:45:00,7978.45,170.50,TRADE
VIC1,2026/02/17 14:50:00,8011.48,170.50,TRADE
VIC1,2026/02/17 14:55:00,8017.5,91,TRADE
VIC1,2026/02/17 15:00:00,8049.19,12.71,TRADE
VIC1,2026/02/17 15:05:00,7942.17,170.50,TRADE
VIC1,2026/02/17 15:10:00,7955.49,170.50,TRADE
VIC1,2026/02/17 15:15:00,8040.94,170.50,TRADE
VIC1,2026/02/17 15:20:00,7977.54,8.95,TRADE
VIC1,2026/02/17 15:25:00,8138.98,91,TRADE
VIC1,2026/02/17 15:30:00,8092.87,91,TRADE
VIC1,2026/02/17 15:35:00,8171.01,51.01,TRADE
VIC1,2026/02/17 15:40:00,8168.07,31.57,TRADE
VIC1,2026/02/17 15:45:00,8057.74,7.47,TRADE
VIC1,2026/02/17 15:50:00,8068.74,12.71,TRADE
VIC1,2026/02/17 15:55:00,8106.86,57.29,TRADE
VIC1,2026/02/17 16:00:00,8004.82,34.80,TRADE
VIC1,2026/02/17 16:05:00,7996.62,8.95,TRADE
VIC1,2026/02/17 16:10:00,7999.53,34.80,TRADE
VIC1,2026/02/17 16:15:00,8019.27,13.02,TRADE
VIC1,2026/02/17 16:20:00,8047.29,65.56,TRADE
VIC1,2026/02/17 16:25:00,8081.71,8.95,TRADE
VIC1,2026/02/17 16:30:00,8112.43,24.48,TRADE
VIC1,2026/02/17 16:35:00,8194.05,269.78,TRADE
VIC1,2026/02/17 16:40:00,8222.38,262.52,TRADE
VIC1,2026/02/17 16:45:00,8107,223.44,TRADE
VIC1,2026/02/17 16:50:00,8010.05,179.68,TRADE
VIC1,2026/02/17 16:55:00,8018.89,181.83,TRADE
VIC1,2026/02/17 17:00:00,8001.84,104.03,TRADE
VIC1,2026/02/17 17:05:00,7893.56,5.56,TRADE
VIC1,2026/02/17 17:10:00,7771.6,8.95,TRADE
VIC1,2026/02/17 17:15:00,7645.5,43.23,TRADE
VIC1,2026/02/17 17:20:00,7594.38,93.63,TRADE
VIC1,2026/02/17 17:25:00,7463.68,78.21,TRADE
VIC1,2026/02/17 17:30:00,7455.31,76.33,TRADE
VIC1,2026/02/17 17:35:00,7420.85,58.87,TRADE
VIC1,2026/02/17 17:40:00,7258.32,56.85,TRADE
VIC1,2026/02/17 17:45:00,7260.64,55.32,TRADE
VIC1,2026/02/17 17:50:00,7237.59,55.64,TRADE
VIC1,2026/02/17 17:55:00,7218.25,55.32,TRADE
VIC1,2026/02/17 18:00:00,7177.73,58.50,TRADE
VIC1,2026/02/17 18:05:00,7090.83,56.50,TRADE
VIC1,2026/02/17 18:10:00,6948.73,56.50,TRADE
VIC1,2026/02/17 18:15:00,6914.04,56.50,TRADE
VIC1,2026/02/17 18:20:00,6963.28,76.81,TRADE
VIC1,2026/02/17 18:25:00,6936.24,77.81,TRADE
VIC1,2026/02/17 18:30:00,6815.83,60.92,TRADE
VIC1,2026/02/17 18:35:00,6821.79,75.08,TRADE
VIC1,2026/02/17 18:40:00,6784.99,65.56,TRADE
VIC1,2026/02/17 18:45:00,6753.37,71.70,TRADE
VIC1,2026/02/17 18:50:00,6682.81,60.63,TRADE
VIC1,2026/02/17 18:55:00,6786.65,67.69,TRADE
VIC1,2026/02/17 19:00:00,6671.3,58.61,TRADE
VIC1,2026/02/17 19:05:00,6651.22,65.56,TRADE
VIC1,2026/02/17 19:10:00,6671.24,60.08,TRADE
VIC1,2026/02/17 19:15:00,6613.58,72.43,TRADE
VIC1,2026/02/17 19:20:00,6548.9,60.05,TRADE
VIC1,2026/02/17 19:25:00,6530.22,76.33,TRADE
VIC1,2026/02/17 19:30:00,6494.45,72.61,TRADE
VIC1,2026/02/17 19:35:00,6473.06,71.46,TRADE
VIC1,2026/02/17 19:40:00,6417.71,81.67,TRADE
VIC1,2026/02/17 19:45:00,6276.8,60.82,TRADE
VIC1,2026/02/17 19:50:00,6200.72,61.23,TRADE
VIC1,2026/02/17 19:55:00,6243.59,61.42,TRADE
VIC1,2026/02/17 20:00:00,6202.52,61.40,TRADE
VIC1,2026/02/17 20:05:00,6096.79,61.39,TRADE
VIC1,2026/02/17 20:10:00,6121.91,61.84,TRADE
VIC1,2026/02/17 20:15:00,6032.2,60.94,TRADE
VIC1,2026/02/17 20:20:00,6015.73,61.44,TRADE
VIC1,2026/02/17 20:25:00,5931.03,60.99,TRADE
VIC1,2026/02/17 20:30:00,5812.28,58.65,TRADE
VIC1,2026/02/17 20:35:00,5755.22,60.12,TRADE
VIC1,2026/02/17 20:40:00,5749.54,60.68,TRADE
VIC1,2026/02/17 20:45:00,5711.79,60.64,TRADE
VIC1,2026/02/17 20:50:00,5588.03,59.29,TRADE
VIC1,2026/02/17 20:55:00,5606.56,59.77,TRADE
VIC1,2026/02/17 21:00:00,5491.17,59.37,TRADE
VIC1,2026/02/17 21:05:00,5396.71,58.85,TRADE
VIC1,2026/02/17 21:10:00,5431.61,56.50,TRADE
VIC1,2026/02/17 21:15:00,5385.53,58.30,TRADE
VIC1,2026/02/17 21:20:00,5305.37,58.71,TRADE
VIC1,2026/02/17 21:25:00,5250.26,56.50,TRADE
VIC1,2026/02/17 21:30:00,5272.38,56.50,TRADE
VIC1,2026/02/17 21:35:00,5268.49,59.65,TRADE
VIC1,2026/02/17 21:40:00,5210.61,60.87,TRADE
VIC1,2026/02/17 21:45:00,5122.59,61.01,TRADE
VIC1,2026/02/17 21:50:00,5139.53,61.41,TRADE
VIC1,2026/02/17 21:55:00,5029.33,60.92,TRADE
VIC1,2026/02/17 22:00:00,5065.25,61.37,TRADE
VIC1,2026/02/17 22:05:00,5010.62,61.89,TRADE
VIC1,2026/02/17 22:10:00,4919.31,56.50,TRADE
VIC1,2026/02/17 22:15:00,4980.96,56.50,TRADE
VIC1,2026/02/17 22:20:00,4952.3,53.34,TRADE
VIC1,2026/02/17 22:25:00,4919.13,54.17,TRADE
VIC1,2026/02/17 22:30:00,4897.1,56.50,TRADE
VIC1,2026/02/17 22:35:00,4888.9,56.50,TRADE
VIC1,2026/02/17 22:40:00,4890.39,56.50,TRADE
VIC1,2026/02/17 22:45:00,4845.2,56.50,TRADE
VIC1,2026/02/17 22:50:00,4846.46,53.89,TRADE
VIC1,2026/02/17 22:55:00,4831.25,54.73,TRADE
VIC1,2026/02/17 23:00:00,4847.35,50.22,TRADE
VIC1,2026/02/17 23:05:00,4858.29,54.75,TRADE
VIC1,2026/02/17 23:10:00,4891.88,50.61,TRADE
VIC1,2026/02/17 23:15:00,4945.71,50.29,TRADE
VIC1,2026/02/17 23:20:00,4991.23,49.46,TRADE
VIC1,2026/02/17 23:25:00,4967.96,45.88,TRADE
VIC1,2026/02/17 23:30:00,4918.42,46.62,TRADE
VIC1,2026/02/17 23:35:00,5004.97,49.09,TRADE
VIC1,2026/02/17 23:40:00,4912.53,49.49,TRADE
VIC1,2026/02/17 23:45:00,4849.63,48.75,TRADE
VIC1,2026/02/17 23:50:00,4784.79,48.74,TRADE
VIC1,2026/02/17 23:55:00,4681.47,45.82,TRADE
VIC1,2026/02/18 00:00:00,4684.8,35.94,TRADE
VIC1,2026/02/18 00:05:00,4664.77,35.94,TRADE
VIC1,2026/02/18 00:10:00,4662.03,35.94,TRADE
VIC1,2026/02/18 00:15:00,4620.95,35.94,TRADE
VIC1,2026/02/18 00:20:00,4534.49,31.57,TRADE
VIC1,2026/02/18 00:25:00,4558.35,35.94,TRADE
VIC1,2026/02/18 00:30:00,4586.15,35.94,TRADE
VIC1,2026/02/18 00:35:00,4592.76,56.50,TRADE
VIC1,2026/02/18 00:40:00,4585.93,56.25,TRADE
VIC1,2026/02/18 00:45:00,4531.71,35.94,TRADE
VIC1,2026/02/18 00:50:00,4455.41,35.94,TRADE
VIC1,2026/02/18 00:55:00,4414.92,35.94,TRADE
VIC1,2026/02/18 01:00:00,4475.66,48.78,TRADE
VIC1,2026/02/18 01:05:00,4423.06,49.20,TRADE
VIC1,2026/02/18 01:10:00,4457.09,49.52,TRADE
VIC1,2026/02/18 01:15:00,4419.03,49.83,TRADE
VIC1,2026/02/18 01:20:00,4394.72,49.82,TRADE
VIC1,2026/02/18 01:25:00,4385.35,49.76,TRADE
VIC1,2026/02/18 01:30:00,4383.46,50.10,TRADE
VIC1,2026/02/18 01:35:00,4289.59,49.69,TRADE
VIC1,2026/02/18 01:40:00,4230.78,49.96,TRADE
VIC1,2026/02/18 01:45:00,4278.15,49.91,TRADE
VIC1,2026/02/18 01:50:00,4264.04,50.75,TRADE
VIC1,2026/02/18 01:55:00,4185.58,50.24,TRADE
VIC1,2026/02/18 02:00:00,4229.56,51.04,TRADE
VIC1,2026/02/18 02:05:00,4226.24,50.78,TRADE
VIC1,2026/02/18 02:10:00,4245.08,56.50,TRADE
VIC1,2026/02/18 02:15:00,4251.07,50.72,TRADE
VIC1,2026/02/18 02:20:00,4190.94,50.31,TRADE
VIC1,2026/02/18 02:25:00,4185.3,50.24,TRADE
VIC1,2026/02/18 02:30:00,4187.87,50.19,TRADE
VIC1,2026/02/18 02:35:00,4199.63,50.20,TRADE
VIC1,2026/02/18 02:40:00,4262.31,51.02,TRADE
VIC1,2026/02/18 02:45:00,4253.21,52.88,TRADE
VIC1,2026/02/18 02:50:00,4188.53,50.22,TRADE
VIC1,2026/02/18 02:55:00,4248.17,50.65,TRADE
VIC1,2026/02/18 03:00:00,4248.85,50.63,TRADE
VIC1,2026/02/18 03:05:00,4255.3,50.23,TRADE
